seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
127,14,30,0,0,0,0,0,0,0,0
127,14,30,match_this,650,0,272,404,281,617,0
193,14,30,0,0,0,0,0,0,0,0
7,14,30,0,0,0,0,0,0,0,0
153,14,31,0,0,0,0,0,0,0,0
153,14,31,0,0,0,0,0,0,0,0
133,14,31,clash_tap,479,409,0,335,957,1143,0
133,14,31,0,0,0,0,0,0,0,0
153,14,32,match_tap,1241,953,0,493,197,175,0
153,14,32,0,0,0,0,0,0,0,0
133,14,32,0,0,0,0,0,0,0,0
133,14,32,0,0,0,0,0,0,0,0
0,14,33,0,0,0,0,0,0,0,0
21,14,33,0,0,0,0,0,0,0,0
177,14,33,0,0,0,0,0,0,0,0
177,14,33,clash_this,540,0,245,362,394,1456,0
21,14,34,0,0,0,0,0,0,0,0
21,14,34,match_this,833,0,191,889,386,1229,0
0,14,34,0,0,0,0,0,0,0,0
177,14,34,0,0,0,0,0,0,0,0
73,14,35,0,0,0,0,0,0,0,0
73,14,35,0,0,0,0,0,0,0,0
121,14,35,clash_tap,1023,1031,0,364,314,509,0
121,14,35,0,0,0,0,0,0,0,0
73,14,36,match_tap,0,360,153,489,165,847,0
73,14,36,0,0,0,0,0,0,0,0
121,14,36,0,0,0,0,0,0,0,0
121,14,36,0,0,0,0,0,0,0,0
0,14,37,0,0,0,0,0,0,0,0
97,14,37,0,0,0,0,0,0,0,0
37,14,37,0,0,0,0,0,0,0,0
37,14,37,clash_this,1818,1628,151,620,461,665,0
97,14,38,0,0,0,0,0,0,0,0
97,14,38,match_this,1144,886,0,474,345,940,0
0,14,38,0,0,0,0,0,0,0,0
37,14,38,0,0,0,0,0,0,0,0
87,14,39,0,0,0,0,0,0,0,0
0,14,39,0,0,0,0,0,0,0,0
63,14,39,clash_tap,1370,704,250,536,346,1259,0
63,14,39,0,0,0,0,0,0,0,0
87,14,40,match_tap,992,518,0,437,337,605,0
87,14,40,0,0,0,0,0,0,0,0
63,14,40,0,0,0,0,0,0,0,0
0,14,40,0,0,0,0,0,0,0,0
103,15,1,0,0,0,0,0,0,0,0
103,15,1,0,0,0,0,0,0,0,0
17,15,1,clash_tap,454,607,303,217,855,767,0
183,15,1,0,0,0,0,0,0,0,0
97,15,2,match_tap,893,0,248,0,866,1496,0
103,15,2,0,0,0,0,0,0,0,0
183,15,2,0,0,0,0,0,0,0,0
183,15,2,0,0,0,0,0,0,0,0
81,15,3,0,0,0,0,0,0,0,0
81,15,3,0,0,0,0,0,0,0,0
13,15,3,0,0,0,0,0,0,0,0
187,15,3,clash_this,605,225,333,912,545,0,0
81,15,4,0,0,0,0,0,0,0,0
119,15,4,match_this,655,1017,247,1057,1094,890,0
13,15,4,0,0,0,0,0,0,0,0
13,15,4,0,0,0,0,0,0,0,0
119,15,5,0,0,0,0,0,0,0,0
119,15,5,0,0,0,0,0,0,0,0
133,15,5,clash_tap,0,838,253,366,760,0,0
67,15,5,0,0,0,0,0,0,0,0
81,15,6,match_tap,1423,961,330,1422,1279,0,0
119,15,6,0,0,0,0,0,0,0,0
67,15,6,0,0,0,0,0,0,0,0
67,15,6,0,0,0,0,0,0,0,0
141,15,7,0,0,0,0,0,0,0,0
141,15,7,0,0,0,0,0,0,0,0
49,15,7,0,0,0,0,0,0,0,0
151,15,7,clash_this,0,1265,555,602,497,526,0
141,15,8,0,0,0,0,0,0,0,0
59,15,8,match_this,1131,502,422,428,675,0,485
49,15,8,0,0,0,0,0,0,0,0
49,15,8,0,0,0,0,0,0,0,0
139,15,9,0,0,0,0,0,0,0,0
139,15,9,0,0,0,0,0,0,0,0
183,15,9,clash_tap,774,0,186,0,449,243,0
17,15,9,0,0,0,0,0,0,0,0
61,15,10,match_tap,1781,560,266,568,713,1174,0
139,15,10,0,0,0,0,0,0,0,0
0,15,10,0,0,0,0,0,0,0,0
17,15,10,0,0,0,0,0,0,0,0
43,15,11,0,0,0,0,0,0,0,0
0,15,11,0,0,0,0,0,0,0,0
197,15,11,0,0,0,0,0,0,0,0
3,15,11,clash_this,0,963,252,377,577,1265,0
43,15,12,0,0,0,0,0,0,0,0
157,15,12,match_this,367,224,144,956,425,1496,0
197,15,12,0,0,0,0,0,0,0,0
197,15,12,0,0,0,0,0,0,0,0
0,15,13,0,0,0,0,0,0,0,0
161,15,13,0,0,0,0,0,0,0,0
93,15,13,clash_tap,271,0,156,578,410,1947,0
107,15,13,0,0,0,0,0,0,0,0
39,15,14,match_tap,242,699,436,552,959,1924,0
161,15,14,0,0,0,0,0,0,0,0
107,15,14,0,0,0,0,0,0,0,0
107,15,14,0,0,0,0,0,0,0,0
191,15,15,0,0,0,0,0,0,0,0
0,15,15,0,0,0,0,0,0,0,0
33,15,15,0,0,0,0,0,0,0,0
167,15,15,clash_this,899,355,267,419,1181,0,0
191,15,16,0,0,0,0,0,0,0,0
9,15,16,match_this,239,1327,511,0,259,0,0
33,15,16,0,0,0,0,0,0,0,0
33,15,16,0,0,0,0,0,0,0,0
0,15,17,0,0,0,0,0,0,0,0
57,15,17,0,0,0,0,0,0,0,0
27,15,17,clash_tap,264,546,0,380,756,0,0
173,15,17,0,0,0,0,0,0,0,0
143,15,18,match_tap,0,809,148,568,1115,0,0
57,15,18,0,0,0,0,0,0,0,0
0,15,18,0,0,0,0,0,0,0,0
173,15,18,0,0,0,0,0,0,0,0
53,15,19,0,0,0,0,0,0,0,0
53,15,19,0,0,0,0,0,0,0,0
93,15,19,0,0,0,0,0,0,0,0
107,15,19,clash_this,774,546,399,952,0,0,0
53,15,20,0,0,0,0,0,0,0,0
147,15,20,match_this,377,0,352,563,1353,1450,0
93,15,20,0,0,0,0,0,0,0,0
93,15,20,0,0,0,0,0,0,0,0
147,15,21,0,0,0,0,0,0,0,0
147,15,21,0,0,0,0,0,0,0,0
15,15,21,clash_tap,285,396,171,452,426,0,0
185,15,21,0,0,0,0,0,0,0,0
53,15,22,match_tap,243,840,0,248,682,0,0
147,15,22,0,0,0,0,0,0,0,0
0,15,22,0,0,0,0,0,0,0,0
185,15,22,0,0,0,0,0,0,0,0
27,15,23,0,0,0,0,0,0,0,0
0,15,23,0,0,0,0,0,0,0,0
157,15,23,0,0,0,0,0,0,0,0
43,15,23,clash_this,236,301,232,504,284,0,0
27,15,24,0,0,0,0,0,0,0,0
173,15,24,match_this,573,530,382,535,760,1744,0
157,15,24,0,0,0,0,0,0,0,0
157,15,24,0,0,0,0,0,0,0,0
0,15,25,0,0,0,0,0,0,0,0
113,15,25,0,0,0,0,0,0,0,0
121,15,25,clash_tap,107,314,471,413,707,1314,0
79,15,25,0,0,0,0,0,0,0,0
87,15,26,match_tap,821,556,383,1049,795,1198,0
113,15,26,0,0,0,0,0,0,0,0
79,15,26,0,0,0,0,0,0,0,0
79,15,26,0,0,0,0,0,0,0,0
3,15,27,0,0,0,0,0,0,0,0
0,15,27,0,0,0,0,0,0,0,0
167,15,27,0,0,0,0,0,0,0,0
33,15,27,clash_this,0,256,0,383,511,1280,0
3,15,28,0,0,0,0,0,0,0,0
197,15,28,match_this,385,204,311,0,893,178,0
167,15,28,0,0,0,0,0,0,0,0
0,15,28,0,0,0,0,0,0,0,0
127,15,29,0,0,0,0,0,0,0,0
127,15,29,0,0,0,0,0,0,0,0
193,15,29,clash_tap,429,186,229,513,1224,1639,0
7,15,29,0,0,0,0,0,0,0,0
73,15,30,match_tap,929,462,184,612,673,191,0
127,15,30,0,0,0,0,0,0,0,0
193,15,30,0,0,0,0,0,0,0,0
7,15,30,0,0,0,0,0,0,0,0
153,15,31,0,0,0,0,0,0,0,0
153,15,31,0,0,0,0,0,0,0,0
133,15,31,0,0,0,0,0,0,0,0
67,15,31,clash_this,737,817,271,635,799,1353,0
153,15,32,0,0,0,0,0,0,0,0
47,15,32,match_this,500,970,0,281,444,1157,0
133,15,32,0,0,0,0,0,0,0,0
133,15,32,0,0,0,0,0,0,0,0
0,15,33,0,0,0,0,0,0,0,0
21,15,33,0,0,0,0,0,0,0,0
23,15,33,clash_tap,762,191,210,145,1030,0,0
177,15,33,0,0,0,0,0,0,0,0
179,15,34,match_tap,140,400,429,151,416,1626,0
21,15,34,0,0,0,0,0,0,0,0
0,15,34,0,0,0,0,0,0,0,0
177,15,34,0,0,0,0,0,0,0,0
73,15,35,0,0,0,0,0,0,0,0
73,15,35,0,0,0,0,0,0,0,0
121,15,35,0,0,0,0,0,0,0,0
79,15,35,clash_this,1311,1231,0,538,524,1383,0
73,15,36,0,0,0,0,0,0,0,0
127,15,36,match_this,850,452,0,601,634,943,0
121,15,36,0,0,0,0,0,0,0,0
121,15,36,0,0,0,0,0,0,0,0
0,15,37,0,0,0,0,0,0,0,0
97,15,37,0,0,0,0,0,0,0,0
163,15,37,clash_tap,665,606,0,1282,827,0,0
37,15,37,0,0,0,0,0,0,0,0
103,15,38,match_tap,457,1758,0,962,1515,1273,0
97,15,38,0,0,0,0,0,0,0,0
0,15,38,0,0,0,0,0,0,0,0
37,15,38,0,0,0,0,0,0,0,0
87,15,39,0,0,0,0,0,0,0,0
0,15,39,0,0,0,0,0,0,0,0
63,15,39,0,0,0,0,0,0,0,0
137,15,39,clash_this,1403,898,429,579,976,1936,0
87,15,40,0,0,0,0,0,0,0,0
113,15,40,match_this,446,911,0,533,551,1675,0
63,15,40,0,0,0,0,0,0,0,0
0,15,40,0,0,0,0,0,0,0,0
103,16,1,0,0,0,0,0,0,0,0
97,16,1,match_this,0,0,0,0,347,1461,0
17,16,1,0,0,0,0,0,0,0,0
183,16,1,0,0,0,0,0,0,0,0
97,16,2,0,0,0,0,0,0,0,0
103,16,2,0,0,0,0,0,0,0,0
183,16,2,0,0,0,0,0,0,0,0
17,16,2,clash_this,641,363,0,483,370,856,0
119,16,3,match_tap,0,705,177,268,264,1728,0
81,16,3,0,0,0,0,0,0,0,0
13,16,3,0,0,0,0,0,0,0,0
187,16,3,0,0,0,0,0,0,0,0
81,16,4,0,0,0,0,0,0,0,0
119,16,4,0,0,0,0,0,0,0,0
187,16,4,clash_tap,746,650,179,523,390,1926,0
13,16,4,0,0,0,0,0,0,0,0
119,16,5,0,0,0,0,0,0,0,0
81,16,5,match_this,0,450,169,628,883,0,0
133,16,5,0,0,0,0,0,0,0,0
67,16,5,0,0,0,0,0,0,0,0
81,16,6,0,0,0,0,0,0,0,0
119,16,6,0,0,0,0,0,0,0,0
67,16,6,0,0,0,0,0,0,0,0
133,16,6,clash_this,0,1036,0,206,353,1510,0
59,16,7,match_tap,0,718,0,727,1026,661,0
141,16,7,0,0,0,0,0,0,0,0
49,16,7,0,0,0,0,0,0,0,0
151,16,7,0,0,0,0,0,0,0,0
141,16,8,0,0,0,0,0,0,0,0
59,16,8,0,0,0,0,0,0,0,0
151,16,8,clash_tap,1263,638,186,361,270,1434,0
49,16,8,0,0,0,0,0,0,0,0
139,16,9,0,0,0,0,0,0,0,0
61,16,9,match_this,0,609,323,189,497,1069,0
183,16,9,0,0,0,0,0,0,0,0
17,16,9,0,0,0,0,0,0,0,0
61,16,10,0,0,0,0,0,0,0,0
139,16,10,0,0,0,0,0,0,0,0
0,16,10,0,0,0,0,0,0,0,0
183,16,10,clash_this,0,334,0,160,336,410,0
157,16,11,match_tap,1167,674,179,479,438,827,0
0,16,11,0,0,0,0,0,0,0,0
197,16,11,0,0,0,0,0,0,0,0
3,16,11,0,0,0,0,0,0,0,0
43,16,12,0,0,0,0,0,0,0,0
157,16,12,0,0,0,0,0,0,0,0
3,16,12,clash_tap,0,927,207,393,238,622,0
197,16,12,0,0,0,0,0,0,0,0
0,16,13,0,0,0,0,0,0,0,0
39,16,13,match_this,573,485,86,329,354,704,0
93,16,13,0,0,0,0,0,0,0,0
107,16,13,0,0,0,0,0,0,0,0
39,16,14,0,0,0,0,0,0,0,0
161,16,14,0,0,0,0,0,0,0,0
107,16,14,0,0,0,0,0,0,0,0
93,16,14,clash_this,0,612,280,185,380,1304,0
9,16,15,match_tap,798,0,0,443,406,531,0
0,16,15,0,0,0,0,0,0,0,0
33,16,15,0,0,0,0,0,0,0,0
167,16,15,0,0,0,0,0,0,0,0
191,16,16,0,0,0,0,0,0,0,0
9,16,16,0,0,0,0,0,0,0,0
167,16,16,clash_tap,0,901,0,477,405,547,0
33,16,16,0,0,0,0,0,0,0,0
0,16,17,0,0,0,0,0,0,0,0
143,16,17,match_this,0,719,0,365,701,457,0
27,16,17,0,0,0,0,0,0,0,0
173,16,17,0,0,0,0,0,0,0,0
143,16,18,0,0,0,0,0,0,0,0
57,16,18,0,0,0,0,0,0,0,0
0,16,18,0,0,0,0,0,0,0,0
27,16,18,clash_this,1076,688,105,415,359,684,0
147,16,19,match_tap,565,199,228,474,372,576,0
53,16,19,0,0,0,0,0,0,0,0
93,16,19,0,0,0,0,0,0,0,0
107,16,19,0,0,0,0,0,0,0,0
53,16,20,0,0,0,0,0,0,0,0
147,16,20,0,0,0,0,0,0,0,0
107,16,20,clash_tap,0,765,0,253,675,595,0
93,16,20,0,0,0,0,0,0,0,0
147,16,21,0,0,0,0,0,0,0,0
53,16,21,match_this,914,385,179,228,236,746,0
15,16,21,0,0,0,0,0,0,0,0
185,16,21,0,0,0,0,0,0,0,0
53,16,22,0,0,0,0,0,0,0,0
147,16,22,0,0,0,0,0,0,0,0
0,16,22,0,0,0,0,0,0,0,0
15,16,22,clash_this,782,1167,148,409,601,998,0
173,16,23,match_tap,0,308,0,237,170,1742,0
0,16,23,0,0,0,0,0,0,0,0
157,16,23,0,0,0,0,0,0,0,0
43,16,23,0,0,0,0,0,0,0,0
27,16,24,0,0,0,0,0,0,0,0
173,16,24,0,0,0,0,0,0,0,0
43,16,24,clash_tap,0,505,0,456,515,0,0
157,16,24,0,0,0,0,0,0,0,0
0,16,25,0,0,0,0,0,0,0,0
87,16,25,match_this,0,484,0,623,306,1133,0
121,16,25,0,0,0,0,0,0,0,0
79,16,25,0,0,0,0,0,0,0,0
87,16,26,0,0,0,0,0,0,0,0
113,16,26,0,0,0,0,0,0,0,0
79,16,26,0,0,0,0,0,0,0,0
121,16,26,clash_this,0,483,193,441,422,758,0
197,16,27,match_tap,1028,361,156,507,466,1681,0
0,16,27,0,0,0,0,0,0,0,0
167,16,27,0,0,0,0,0,0,0,0
33,16,27,0,0,0,0,0,0,0,0
3,16,28,0,0,0,0,0,0,0,0
197,16,28,0,0,0,0,0,0,0,0
33,16,28,clash_tap,0,0,191,371,572,819,0
0,16,28,0,0,0,0,0,0,0,0
127,16,29,0,0,0,0,0,0,0,0
73,16,29,match_this,0,749,156,197,300,625,0
193,16,29,0,0,0,0,0,0,0,0
7,16,29,0,0,0,0,0,0,0,0
73,16,30,0,0,0,0,0,0,0,0
127,16,30,0,0,0,0,0,0,0,0
193,16,30,0,0,0,0,0,0,0,0
193,16,30,clash_this,0,646,168,163,399,909,0
47,16,31,match_tap,555,899,0,524,385,845,0
153,16,31,0,0,0,0,0,0,0,0
133,16,31,0,0,0,0,0,0,0,0
67,16,31,0,0,0,0,0,0,0,0
153,16,32,0,0,0,0,0,0,0,0
47,16,32,0,0,0,0,0,0,0,0
67,16,32,clash_tap,0,602,148,160,366,708,0
133,16,32,0,0,0,0,0,0,0,0
0,16,33,0,0,0,0,0,0,0,0
179,16,33,match_this,0,368,138,502,154,311,0
23,16,33,0,0,0,0,0,0,0,0
177,16,33,0,0,0,0,0,0,0,0
179,16,34,0,0,0,0,0,0,0,0
21,16,34,0,0,0,0,0,0,0,0
0,16,34,0,0,0,0,0,0,0,0
177,16,34,0,0,0,0,0,0,0,0
127,16,35,match_tap,0,689,260,206,346,1404,0
73,16,35,0,0,0,0,0,0,0,0
121,16,35,0,0,0,0,0,0,0,0
79,16,35,0,0,0,0,0,0,0,0
73,16,36,0,0,0,0,0,0,0,0
127,16,36,0,0,0,0,0,0,0,0
79,16,36,clash_tap,0,744,0,448,572,1148,0
121,16,36,0,0,0,0,0,0,0,0
0,16,37,0,0,0,0,0,0,0,0
103,16,37,match_this,0,0,0,440,203,1629,0
163,16,37,0,0,0,0,0,0,0,0
37,16,37,0,0,0,0,0,0,0,0
103,16,38,0,0,0,0,0,0,0,0
97,16,38,0,0,0,0,0,0,0,0
0,16,38,0,0,0,0,0,0,0,0
163,16,38,clash_this,679,423,161,448,242,712,0
113,16,39,match_tap,0,396,0,236,1047,1316,0
0,16,39,0,0,0,0,0,0,0,0
63,16,39,0,0,0,0,0,0,0,0
137,16,39,0,0,0,0,0,0,0,0
87,16,40,0,0,0,0,0,0,0,0
113,16,40,0,0,0,0,0,0,0,0
137,16,40,clash_tap,0,820,176,531,438,1815,0
0,16,40,0,0,0,0,0,0,0,0
103,17,1,0,0,0,0,0,0,0,0
97,17,1,0,0,0,0,0,0,0,0
17,17,1,0,0,0,0,0,0,0,0
17,17,1,clash_this,817,538,388,0,195,1370,0
97,17,2,0,0,0,0,0,0,0,0
97,17,2,match_this,0,311,235,376,391,1647,0
183,17,2,0,0,0,0,0,0,0,0
17,17,2,0,0,0,0,0,0,0,0
119,17,3,0,0,0,0,0,0,0,0
81,17,3,0,0,0,0,0,0,0,0
187,17,3,clash_tap,104,187,0,320,0,1773,0
187,17,3,0,0,0,0,0,0,0,0
119,17,4,match_tap,0,394,0,188,708,594,0
119,17,4,0,0,0,0,0,0,0,0
187,17,4,0,0,0,0,0,0,0,0
13,17,4,0,0,0,0,0,0,0,0
119,17,5,0,0,0,0,0,0,0,0
81,17,5,0,0,0,0,0,0,0,0
133,17,5,0,0,0,0,0,0,0,0
133,17,5,clash_this,0,1055,0,499,548,1884,0
81,17,6,0,0,0,0,0,0,0,0
81,17,6,match_this,1373,640,0,0,387,370,0
67,17,6,0,0,0,0,0,0,0,0
133,17,6,0,0,0,0,0,0,0,0
59,17,7,0,0,0,0,0,0,0,0
141,17,7,0,0,0,0,0,0,0,0
151,17,7,clash_tap,120,1047,0,486,503,1694,0
151,17,7,0,0,0,0,0,0,0,0
59,17,8,match_tap,0,957,0,505,366,1185,0
59,17,8,0,0,0,0,0,0,0,0
151,17,8,0,0,0,0,0,0,0,0
49,17,8,0,0,0,0,0,0,0,0
139,17,9,0,0,0,0,0,0,0,0
61,17,9,0,0,0,0,0,0,0,0
183,17,9,0,0,0,0,0,0,0,0
183,17,9,clash_this,0,510,0,1212,580,1268,0
61,17,10,0,0,0,0,0,0,0,0
61,17,10,match_this,1004,638,0,354,963,579,0
0,17,10,0,0,0,0,0,0,0,0
183,17,10,0,0,0,0,0,0,0,0
157,17,11,0,0,0,0,0,0,0,0
0,17,11,0,0,0,0,0,0,0,0
3,17,11,clash_tap,407,725,255,404,819,1412,0
3,17,11,0,0,0,0,0,0,0,0
157,17,12,match_tap,0,486,191,192,664,0,0
157,17,12,0,0,0,0,0,0,0,0
3,17,12,0,0,0,0,0,0,0,0
197,17,12,0,0,0,0,0,0,0,0
0,17,13,0,0,0,0,0,0,0,0
39,17,13,0,0,0,0,0,0,0,0
93,17,13,0,0,0,0,0,0,0,0
93,17,13,clash_this,1613,786,417,186,453,1461,0
39,17,14,0,0,0,0,0,0,0,0
39,17,14,match_this,0,0,0,225,688,1165,0
107,17,14,0,0,0,0,0,0,0,0
93,17,14,0,0,0,0,0,0,0,0
9,17,15,0,0,0,0,0,0,0,0
0,17,15,0,0,0,0,0,0,0,0
167,17,15,clash_tap,0,892,199,1034,819,745,0
167,17,15,0,0,0,0,0,0,0,0
9,17,16,match_tap,1099,803,406,870,415,1186,0
9,17,16,0,0,0,0,0,0,0,0
167,17,16,0,0,0,0,0,0,0,0
33,17,16,0,0,0,0,0,0,0,0
0,17,17,0,0,0,0,0,0,0,0
143,17,17,0,0,0,0,0,0,0,0
27,17,17,0,0,0,0,0,0,0,0
27,17,17,clash_this,1395,340,347,907,406,1074,0
143,17,18,0,0,0,0,0,0,0,0
143,17,18,match_this,936,866,0,402,625,1663,0
0,17,18,0,0,0,0,0,0,0,0
27,17,18,0,0,0,0,0,0,0,0
147,17,19,0,0,0,0,0,0,0,0
53,17,19,0,0,0,0,0,0,0,0
107,17,19,clash_tap,0,0,0,305,0,258,0
107,17,19,0,0,0,0,0,0,0,0
147,17,20,match_tap,222,371,419,570,888,789,0
147,17,20,0,0,0,0,0,0,0,0
107,17,20,0,0,0,0,0,0,0,0
93,17,20,0,0,0,0,0,0,0,0
147,17,21,0,0,0,0,0,0,0,0
53,17,21,0,0,0,0,0,0,0,0
15,17,21,0,0,0,0,0,0,0,0
185,17,21,0,0,0,0,0,0,0,0
53,17,22,0,0,0,0,0,0,0,0
53,17,22,match_this,429,457,0,0,377,1542,0
0,17,22,0,0,0,0,0,0,0,0
15,17,22,0,0,0,0,0,0,0,0
173,17,23,0,0,0,0,0,0,0,0
0,17,23,0,0,0,0,0,0,0,0
43,17,23,clash_tap,0,209,106,412,462,863,0
43,17,23,0,0,0,0,0,0,0,0
173,17,24,match_tap,365,435,279,656,614,783,0
173,17,24,0,0,0,0,0,0,0,0
43,17,24,0,0,0,0,0,0,0,0
157,17,24,0,0,0,0,0,0,0,0
0,17,25,0,0,0,0,0,0,0,0
87,17,25,0,0,0,0,0,0,0,0
121,17,25,0,0,0,0,0,0,0,0
121,17,25,clash_this,0,462,291,459,202,439,0
87,17,26,0,0,0,0,0,0,0,0
87,17,26,match_this,0,232,464,285,0,760,0
79,17,26,0,0,0,0,0,0,0,0
121,17,26,0,0,0,0,0,0,0,0
197,17,27,0,0,0,0,0,0,0,0
0,17,27,0,0,0,0,0,0,0,0
33,17,27,clash_tap,0,878,308,706,531,898,0
33,17,27,0,0,0,0,0,0,0,0
197,17,28,match_tap,240,327,301,604,1405,1490,0
197,17,28,0,0,0,0,0,0,0,0
33,17,28,0,0,0,0,0,0,0,0
0,17,28,0,0,0,0,0,0,0,0
127,17,29,0,0,0,0,0,0,0,0
73,17,29,0,0,0,0,0,0,0,0
193,17,29,0,0,0,0,0,0,0,0
193,17,29,clash_this,177,0,0,220,212,1304,0
73,17,30,0,0,0,0,0,0,0,0
73,17,30,match_this,224,432,277,185,454,1972,0
193,17,30,0,0,0,0,0,0,0,0
193,17,30,0,0,0,0,0,0,0,0
47,17,31,0,0,0,0,0,0,0,0
153,17,31,0,0,0,0,0,0,0,0
67,17,31,clash_tap,129,1051,0,580,858,1130,0
67,17,31,0,0,0,0,0,0,0,0
47,17,32,match_tap,0,0,0,599,1349,1947,0
47,17,32,0,0,0,0,0,0,0,0
67,17,32,0,0,0,0,0,0,0,0
133,17,32,0,0,0,0,0,0,0,0
0,17,33,0,0,0,0,0,0,0,0
179,17,33,0,0,0,0,0,0,0,0
23,17,33,0,0,0,0,0,0,0,0
23,17,33,clash_this,367,0,310,0,211,1493,0
179,17,34,0,0,0,0,0,0,0,0
179,17,34,match_this,217,150,317,0,445,1453,0
0,17,34,0,0,0,0,0,0,0,0
177,17,34,0,0,0,0,0,0,0,0
127,17,35,0,0,0,0,0,0,0,0
73,17,35,0,0,0,0,0,0,0,0
79,17,35,clash_tap,0,1174,534,966,467,1019,0
79,17,35,0,0,0,0,0,0,0,0
127,17,36,match_tap,238,148,207,405,861,627,0
127,17,36,0,0,0,0,0,0,0,0
79,17,36,0,0,0,0,0,0,0,0
121,17,36,0,0,0,0,0,0,0,0
0,17,37,0,0,0,0,0,0,0,0
103,17,37,0,0,0,0,0,0,0,0
163,17,37,0,0,0,0,0,0,0,0
163,17,37,clash_this,255,436,0,179,866,265,0
103,17,38,0,0,0,0,0,0,0,0
103,17,38,match_this,0,332,299,580,386,1710,0
0,17,38,0,0,0,0,0,0,0,0
163,17,38,0,0,0,0,0,0,0,0
113,17,39,0,0,0,0,0,0,0,0
0,17,39,0,0,0,0,0,0,0,0
137,17,39,clash_tap,442,438,411,207,1277,1117,0
137,17,39,0,0,0,0,0,0,0,0
113,17,40,match_tap,0,0,583,459,725,801,0
113,17,40,0,0,0,0,0,0,0,0
137,17,40,0,0,0,0,0,0,0,0
0,17,40,0,0,0,0,0,0,0,0
103,18,1,match_tap,1541,0,0,449,0,1398,0
97,18,1,0,0,0,0,0,0,0,0
17,18,1,0,0,0,0,0,0,0,0
17,18,1,0,0,0,0,0,0,0,0
97,18,2,0,0,0,0,0,0,0,0
97,18,2,0,0,0,0,0,0,0,0
183,18,2,clash_tap,0,0,0,171,203,597,0
17,18,2,0,0,0,0,0,0,0,0
119,18,3,0,0,0,0,0,0,0,0
81,18,3,match_this,0,303,0,187,760,1509,0
187,18,3,0,0,0,0,0,0,0,0
187,18,3,0,0,0,0,0,0,0,0
119,18,4,0,0,0,0,0,0,0,0
119,18,4,0,0,0,0,0,0,0,0
187,18,4,0,0,0,0,0,0,0,0
13,18,4,clash_this,0,193,0,479,0,0,0
119,18,5,0,0,0,0,0,0,0,0
81,18,5,0,0,0,0,0,0,0,0
133,18,5,0,0,0,0,0,0,0,0
133,18,5,0,0,0,0,0,0,0,0
81,18,6,0,0,0,0,0,0,0,0
81,18,6,0,0,0,0,0,0,0,0
67,18,6,clash_tap,180,232,0,340,269,1156,0
133,18,6,0,0,0,0,0,0,0,0
59,18,7,0,0,0,0,0,0,0,0
141,18,7,match_this,0,0,0,301,385,1501,0
151,18,7,0,0,0,0,0,0,0,0
151,18,7,0,0,0,0,0,0,0,0
59,18,8,0,0,0,0,0,0,0,0
59,18,8,0,0,0,0,0,0,0,0
151,18,8,0,0,0,0,0,0,0,0
49,18,8,clash_this,490,264,155,0,457,0,0
139,18,9,0,0,0,0,0,0,0,0
61,18,9,0,0,0,0,0,0,0,0
183,18,9,0,0,0,0,0,0,0,0
183,18,9,0,0,0,0,0,0,0,0
61,18,10,0,0,0,0,0,0,0,0
61,18,10,0,0,0,0,0,0,0,0
0,18,10,0,0,0,0,0,0,0,0
183,18,10,0,0,0,0,0,0,0,0
43,18,11,match_tap,959,407,324,0,773,658,0
0,18,11,0,0,0,0,0,0,0,0
3,18,11,0,0,0,0,0,0,0,0
3,18,11,0,0,0,0,0,0,0,0
157,18,12,0,0,0,0,0,0,0,0
157,18,12,0,0,0,0,0,0,0,0
3,18,12,0,0,0,0,0,0,0,0
197,18,12,clash_this,1798,730,265,392,0,0,0
0,18,13,0,0,0,0,0,0,0,0
161,18,13,match_this,904,461,0,449,0,597,0
93,18,13,0,0,0,0,0,0,0,0
93,18,13,0,0,0,0,0,0,0,0
39,18,14,0,0,0,0,0,0,0,0
39,18,14,0,0,0,0,0,0,0,0
107,18,14,clash_tap,1115,276,0,0,400,1482,0
93,18,14,0,0,0,0,0,0,0,0
191,18,15,match_tap,0,591,0,0,369,668,0
0,18,15,0,0,0,0,0,0,0,0
167,18,15,0,0,0,0,0,0,0,0
167,18,15,0,0,0,0,0,0,0,0
9,18,16,0,0,0,0,0,0,0,0
9,18,16,0,0,0,0,0,0,0,0
167,18,16,0,0,0,0,0,0,0,0
33,18,16,clash_this,1109,280,0,458,527,692,0
0,18,17,0,0,0,0,0,0,0,0
57,18,17,match_this,571,233,0,296,384,1837,0
27,18,17,0,0,0,0,0,0,0,0
27,18,17,0,0,0,0,0,0,0,0
143,18,18,0,0,0,0,0,0,0,0
143,18,18,0,0,0,0,0,0,0,0
0,18,18,0,0,0,0,0,0,0,0
173,18,18,clash_this,0,0,0,250,443,1035,0
147,18,19,0,0,0,0,0,0,0,0
53,18,19,match_this,192,0,157,0,663,1372,0
107,18,19,0,0,0,0,0,0,0,0
107,18,19,0,0,0,0,0,0,0,0
147,18,20,0,0,0,0,0,0,0,0
147,18,20,0,0,0,0,0,0,0,0
107,18,20,0,0,0,0,0,0,0,0
93,18,20,clash_this,0,461,0,0,262,981,0
147,18,21,match_tap,0,118,0,0,342,771,0
53,18,21,0,0,0,0,0,0,0,0
15,18,21,0,0,0,0,0,0,0,0
185,18,21,0,0,0,0,0,0,0,0
53,18,22,0,0,0,0,0,0,0,0
